,ID_REF,VALUE
26181,1555318_at,4.7861
26182,1555319_at,4.3614
26183,1555321_at,3.467
26184,1555322_at,5.0228
26185,1555324_at,4.6406
26186,1555325_s_at,5.1834
26187,1555326_a_at,6.6794
26188,1555330_at,4.3378
26189,1555332_at,4.2363
26190,1555334_s_at,6.423
26191,1555336_a_at,3.7458
26192,1555337_a_at,5.7037
26193,1555347_at,4.4494
26194,1555348_at,5.6774
26195,1555349_a_at,4.1714
26196,1555351_s_at,4.6438
26197,1555352_at,4.7584
26198,1555355_a_at,4.6575
26199,1555358_a_at,5.8048
26200,1555359_at,4.5637
26201,1555360_a_at,7.1415
26202,1564511_a_at,4.9675
26203,1555363_s_at,6.6388
26204,1555365_x_at,3.5125
26205,1555370_a_at,10.9152
26206,1555372_at,5.8993
26207,1555373_at,3.2915
26208,1555377_at,5.9451
26209,1555379_at,4.2459
26210,1555380_at,5.2796
26211,1555384_a_at,5.7969
26212,1555385_at,8.363
26213,1555387_at,4.4362
26214,1555390_at,3.2245
26215,1555391_a_at,4.0632
26216,1555395_at,4.5188
26217,1555397_at,2.5137
26218,1555399_a_at,5.4243
26219,1555400_at,4.765
26220,1555401_at,4.1666
26221,1555403_a_at,4.7297
26222,1555407_s_at,3.9568
26223,1555408_at,4.672
26224,1555411_a_at,7.319
26225,1555419_a_at,8.9694
26226,1555420_a_at,6.5546
26227,1555426_a_at,6.8324
26228,1555427_s_at,6.63
26229,1555434_a_at,6.0366
26230,1555435_at,5.7162
26231,1555436_a_at,4.3084
26232,1555439_at,4.9149
26233,1555441_at,4.5663
26234,1555443_at,4.5779
26235,1555444_a_at,4.1074
26236,1555446_s_at,5.5071
26237,1555447_at,5.5475
26238,1555450_a_at,4.6692
26239,1555452_at,7.4414
26240,1555460_a_at,7.0957
26241,1555462_at,3.7932
26242,1555464_at,4.0376
26243,1555467_a_at,7.1059
26244,1555469_a_at,8.4027
26245,1555470_a_at,6.4606
26246,1555474_at,5.9775
26247,1555476_at,4.3089
26248,1555478_at,5.3461
26249,1561853_a_at,3.9585
26250,1555480_a_at,2.5455
26251,1555483_x_at,4.1486
26252,1555485_s_at,5.945
26253,1555486_a_at,6.5585
26254,1555490_s_at,5.6456
26255,1555497_a_at,5.5979
26256,1555500_s_at,3.7741
26257,1555501_s_at,7.1335
26258,1555503_a_at,6.1115
26259,1555505_a_at,3.9932
26260,1555514_a_at,7.7176
26261,1555516_at,3.6109
26262,1555519_at,4.5203
26263,1555520_at,5.4736
26264,1555523_a_at,4.1722
26265,1555526_a_at,6.6435
26266,1555529_at,6.1506
26267,1555542_at,6.0098
26268,1555543_a_at,6.6511
26269,1555544_a_at,6.6743
26270,1555547_at,5.2656
26271,1555548_at,5.1854
26272,1555550_at,4.5695
26273,1555554_at,4.5804
26274,1555561_a_at,4.9117
26275,1555562_a_at,4.9856
26276,1555569_a_at,4.6487
26277,1555573_at,6.2695
26278,1555578_at,5.1612
26279,1555590_a_at,3.6773
26280,1555668_a_at,5.5423
26281,1555594_a_at,6.4748
26282,1555595_at,4.9556
26283,1555602_a_at,8.7958
26284,1555605_x_at,4.9376
26285,1555606_a_at,6.5569
26286,1555608_at,6.3283
26287,1555609_a_at,7.0999
26288,1555611_s_at,6.4428
26289,1555612_s_at,4.2855
26290,1555613_a_at,4.2721
26291,1555616_at,6.4159
26292,1555617_x_at,5.8122
26293,1555626_a_at,4.1663
26294,1555630_a_at,7.4481
26295,1555632_at,5.5036
26296,1555634_a_at,3.6745
26297,1555643_s_at,5.0457
26298,1555636_at,4.4355
26299,1555638_a_at,4.2091
26300,1555639_a_at,5.5217
26301,1555645_at,5.1683
26302,1555647_a_at,4.1048
26303,1555651_at,5.0324
26304,1555656_at,6.7089
26305,1555659_a_at,6.2907
26306,1555661_at,4.8219
26307,1555665_at,4.2901
26308,1555671_at,4.0409
26309,1555675_at,4.1184
26310,1555678_at,3.979
26311,1555679_a_at,7.3567
26312,1555681_at,3.9192
26313,1555688_s_at,4.4459
26314,1555691_a_at,3.9538
26315,1555694_a_at,6.4416
26316,1555695_a_at,4.29
26317,1555697_at,4.9941
26318,1555737_a_at,5.7298
26319,1555703_at,4.3702
26320,1555704_at,3.8771
26321,1555705_a_at,5.2034
26322,1555707_at,5.215
26323,1555711_x_at,4.2075
26324,1555715_a_at,5.9163
26325,1555724_s_at,7.1703
26326,1555725_a_at,9.3415
26327,1555728_a_at,4.7252
26328,1555733_s_at,5.7888
26329,1555736_a_at,6.0786
26330,1555741_at,5.8176
26331,1555742_at,6.7729
26332,1555746_at,4.6078
26333,1555748_x_at,4.8993
26334,1555751_a_at,7.0432
26335,1555743_s_at,6.8031
26336,1555754_s_at,8.6333
26337,1555757_at,4.9753
26338,1555758_a_at,6.7177
26339,1555759_a_at,5.7029
26340,1555760_a_at,6.8666
26341,1555761_x_at,6.2867
26342,1555762_s_at,6.212
26343,1555765_a_at,6.3712
26344,1555766_a_at,6.7014
26345,1555778_a_at,3.8351
26346,1555779_a_at,5.6746
26347,1555780_a_at,10.1627
26348,1555783_x_at,6.0452
26349,1555784_s_at,4.9548
26350,1555785_a_at,4.138
26351,1555786_s_at,7.9256
26352,1555787_at,4.1218
26353,1555790_a_at,9.0895
26354,1555793_a_at,6.8792
26355,1555797_a_at,8.1861
26356,1555800_at,7.9407
26357,1555801_s_at,8.2522
26358,1555807_a_at,7.5865
26359,1555808_a_at,5.4033
26360,1555811_at,7.7595
26361,1555812_a_at,6.7279
26362,1555819_s_at,6.5932
26363,1555820_a_at,6.703
26364,1555821_a_at,6.3898
26365,1555822_at,3.8382
26366,1555823_at,8.1906
26367,1555824_a_at,8.1762
26368,1555826_at,4.6679
26369,1555827_at,4.9773
26370,1555829_at,3.9104
26371,1555830_s_at,5.5808
26372,1555832_s_at,8.2625
26373,1555834_at,5.9899
26374,1555841_at,7.2822
26375,1555842_at,5.1748
26376,1555844_s_at,9.812
26377,1555845_at,6.0763
26378,1555846_a_at,5.5954
26379,1555847_a_at,5.3601
26380,1555852_at,5.3789
26381,1555853_at,5.0692
26382,1555856_s_at,5.3652
26383,1555858_at,5.8335
26384,1555860_x_at,6.3555
26385,1564031_a_at,8.227
26386,1555865_at,5.5496
26387,1555868_at,5.1646
26388,1555872_a_at,5.843
26389,1555874_x_at,5.959
26390,1555875_at,5.7008
26391,1555882_at,7.974
26392,1555888_at,5.0621
26393,1555892_s_at,6.2442
26394,1555894_s_at,7.7009
26395,1555895_at,3.7053
26396,1555896_a_at,9.3896
26397,1555898_at,5.5785
26398,1555900_at,8.9194
26399,1555904_at,6.8024
26400,1555905_a_at,5.3686
26401,1555906_s_at,6.7692
26402,1555907_at,4.5805
26403,1555908_at,3.5444
26404,1555912_at,5.2957
26405,1555914_a_at,4.2022
26406,1561329_s_at,4.2254
26407,1555920_at,4.8263
26408,1555922_at,6.9412
26409,1555923_a_at,6.8355
26410,1555926_a_at,5.9187
26411,1555929_s_at,5.6159
26412,1555931_at,5.5664
26413,1555935_s_at,7.6388
26414,1555943_at,5.8653
26415,1555944_at,4.9855
26416,1555945_s_at,7.4223
26417,1555950_a_at,7.1688
26418,1555952_at,4.5987
26419,1555953_at,3.4568
26420,1557123_a_at,7.2005
26421,1555958_at,8.3876
26422,1555960_at,4.9779
26423,1555962_at,6.4188
26424,1555964_at,5.7218
26425,1555968_a_at,7.2542
26426,1555970_at,5.9409
26427,1555972_s_at,5.784
26428,1555973_at,4.1993
26429,1555974_a_at,5.6217
26430,1555978_s_at,3.2073
26431,1555982_at,6.259
26432,1555985_at,4.5007
26433,1555989_at,6.7816
26434,1555990_at,4.9626
26435,1555991_s_at,3.0795
26436,1555994_at,4.1776
26437,1555995_a_at,5.4645
26438,1555996_s_at,5.5108
26439,1556003_a_at,4.5793
26440,1556004_at,3.6826
26441,1556006_s_at,5.3547
26442,1556007_s_at,6.7375
26443,1556009_at,5.4417
26444,1556014_at,5.3563
26445,1556015_a_at,5.6481
26446,1556017_at,4.5603
26447,1556019_at,4.2608
26448,1556021_at,6.453
26449,1556026_at,4.69
26450,1556029_s_at,6.997
26451,1556030_at,4.9307
26452,1556034_s_at,5.5026
26453,1556035_s_at,7.6573
26454,1556037_s_at,5.368
26455,1556039_s_at,6.7858
26456,1556042_s_at,4.2425
26457,1556046_a_at,8.4688
26458,1556049_at,5.7235
26459,1556051_a_at,8.295
26460,1556053_at,6.7262
26461,1556054_at,5.8228
26462,1556055_at,6.9269
26463,1556056_at,6.6829
26464,1556057_s_at,6.1092
26465,1556060_a_at,9.1114
26466,1556062_at,4.8849
26467,1556063_s_at,5.8311
26468,1556065_at,4.5856
26469,1556066_at,4.179
26470,1556067_a_at,6.2378
26471,1561666_a_at,7.6133
26472,1556069_s_at,6.9193
26473,1556078_at,5.6473
26474,1556081_at,4.7801
26475,1556082_a_at,5.6354
26476,1556084_at,4.9552
26477,1556086_at,4.0768
26478,1556088_at,5.1952
26479,1556090_at,4.4892
26480,1556097_at,7.0123
26481,1556102_x_at,6.8869
26482,1556103_at,5.0913
26483,1556105_at,4.747
26484,1556110_at,4.5323
26485,1556111_s_at,5.4229
26486,1556117_at,5.6393
26487,1556122_at,4.3512
26488,1556123_a_at,5.6063
26489,1556125_at,4.2391
26490,1556126_s_at,6.2161
26491,1556127_at,6.7653
26492,1556129_at,5.8122
26493,1556136_at,4.8382
26494,1556138_a_at,4.3166
26495,1563745_a_at,4.4497
26496,1556145_a_at,5.1449
26497,1556147_at,5.2785
26498,1556153_s_at,4.5496
26499,1556154_a_at,6.5674
26500,1556155_at,7.1306
26501,1556159_at,6.5582
26502,1556160_a_at,6.9339
26503,1556162_at,4.9928
26504,1556165_at,5.684
26505,1556166_x_at,5.4668
26506,1556167_at,3.8898
26507,1556175_at,4.7952
26508,1556176_at,4.2792
26509,1556178_x_at,5.121
26510,1556180_at,6.4979
26511,1556182_x_at,7.0605
26512,1556183_at,5.9835
26513,1556186_s_at,6.9412
26514,1556188_a_at,5.1572
26515,1556192_x_at,4.5766
26516,1556195_a_at,6.1213
26517,1556200_a_at,5.9119
26518,1556201_at,3.7305
26519,1556202_at,4.7793
26520,1556203_a_at,6.3085
26521,1556206_at,5.1724
26522,1556210_at,5.1589
26523,1556211_a_at,7.862
26524,1556212_x_at,6.7878
26525,1556216_s_at,6.844
26526,1556221_a_at,4.7147
26527,1556224_a_at,6.1755
26528,1556227_at,6.81
26529,1556228_a_at,7.599
26530,1556233_s_at,4.9215
26531,1556235_at,7.1235
26532,1556236_at,6.0961
26533,1556242_a_at,4.9896
26534,1556244_s_at,5.9841
26535,1556247_a_at,3.134
26536,1556248_at,6.6314
26537,1556249_a_at,4.338
26538,1556253_s_at,5.3338
26539,1556255_a_at,5.7119
26540,1556257_at,4.5159
26541,1556259_at,5.6843
26542,1556261_a_at,4.7447
26543,1556269_at,4.8067
26544,1556271_at,4.1923
26545,1556274_at,5.4688
26546,1556277_a_at,6.0001
26547,1556279_at,4.1054
26548,1556281_at,5.8703
26549,1556284_at,5.2029
26550,1556285_s_at,8.3453
26551,1556291_at,8.9932
26552,1556292_s_at,5.1294
26553,1556294_at,4.6728
26554,1556296_at,5.9885
26555,1556297_a_at,5.2228
26556,1556299_s_at,3.7393
26557,1556301_at,5.7557
26558,1556304_s_at,4.2536
26559,1556306_at,9.0995
26560,1556312_at,3.8039
26561,1556314_a_at,6.1429
26562,1556316_s_at,4.1013
26563,1556318_s_at,5.6704
26564,1556319_at,7.107
26565,1556320_at,4.623
26566,1556321_a_at,6.4461
26567,1556322_a_at,4.8747
26568,1556323_at,5.2439
26569,1556325_at,5.16
26570,1556327_a_at,4.7169
26571,1556332_at,6.6385
26572,1556336_at,6.3965
26573,1556338_at,5.7396
26574,1556339_a_at,5.7243
26575,1556341_s_at,7.5063
26576,1556344_at,5.2518
26577,1556345_s_at,5.8112
26578,1556346_at,3.353
26579,1556352_at,7.1095
26580,1556356_at,4.5089
26581,1556361_s_at,4.6762
26582,1556362_at,2.9863
26583,1556364_at,6.225
26584,1556365_at,6.9733
26585,1556366_s_at,6.3127
26586,1556373_a_at,6.3725
26587,1556374_s_at,3.2367
26588,1556375_at,4.8471
26589,1556377_s_at,6.7173
26590,1556378_a_at,5.7352
26591,1556382_a_at,5.3863
26592,1556383_at,4.6613
26593,1556385_at,4.6495
26594,1556387_at,4.1546
26595,1556388_a_at,4.5951
26596,1556389_at,5.4706
26597,1556392_a_at,4.0666
26598,1556393_at,5.1163
26599,1556397_at,3.1311
26600,1556398_a_at,5.4551
26601,1556401_a_at,4.3779
26602,1556402_at,4.7549
26603,1556405_s_at,5.0278
26604,1556409_a_at,4.466
26605,1556412_at,5.3651
26606,1556413_a_at,5.3782
26607,1556414_at,7.3744
26608,1556416_s_at,6.0136
26609,1556420_s_at,4.9039
26610,1556421_at,5.5091
26611,1556422_at,6.7879
26612,1556423_at,5.3863
26613,1556425_a_at,6.7637
26614,1556426_at,5.6648
26615,1556427_s_at,4.9245
26616,1556432_at,5.7181
26617,1556434_at,4.2791
26618,1556435_at,4.9983
26619,1556436_at,4.2324
26620,1556444_a_at,7.6758
26621,1556445_at,4.4994
26622,1556449_at,5.2183
26623,1556454_a_at,4.0817
26624,1556456_at,4.2418
26625,1556457_s_at,5.2575
26626,1556467_at,5.4449
26627,1556469_s_at,5.4892
26628,1556471_at,3.427
26629,1556474_a_at,5.0259
26630,1556477_a_at,3.8166
26631,1556479_at,4.9002
26632,1556484_at,5.7298
26633,1556486_at,3.8427
26634,1556488_s_at,2.6795
26635,1556491_at,4.0725
26636,1556493_a_at,5.5014
26637,1556498_at,2.8463
26638,1556499_s_at,4.9593
26639,1556505_at,5.133
26640,1556507_at,5.2189
26641,1556508_s_at,4.3684
26642,1556516_at,4.2188
26643,1556520_at,4.4223
26644,1556527_a_at,6.0136
26645,1556533_at,5.7415
26646,1556538_at,5.8077
26647,1556540_a_at,5.3952
26648,1556541_s_at,5.961
26649,1556542_a_at,6.8849
26650,1556543_at,4.959
26651,1556545_at,5.301
26652,1556551_s_at,6.7967
26653,1556552_a_at,4.9485
26654,1556553_at,4.4734
26655,1556555_at,5.2781
26656,1556560_a_at,5.9464
26657,1556564_at,4.9088
26658,1556567_at,4.6438
26659,1556579_s_at,7.2728
26660,1556580_a_at,7.0821
26661,1556581_at,5.4396
26662,1556582_at,7.7612
26663,1556583_a_at,9.7976
26664,1556586_x_at,5.5257
26665,1556588_at,6.2964
26666,1556589_at,5.0041
26667,1556593_s_at,4.2984
26668,1556595_at,5.5989
26669,1556597_a_at,4.8728
26670,1556598_at,5.6482
26671,1556599_s_at,7.4555
26672,1556601_a_at,3.7994
26673,1556606_at,4.9439
26674,1556608_a_at,3.9481
26675,1556613_s_at,5.1978
26676,1556618_at,4.4197
26677,1556620_at,5.8675
26678,1556621_a_at,5.4002
26679,1556627_at,7.8436
26680,1556629_a_at,8.5744
26681,1556633_at,6.9533
26682,1556638_at,6.5058
26683,1556639_at,4.3618
26684,1556641_at,8.6285
26685,1556643_at,4.9721
26686,1556645_s_at,4.1767
26687,1556646_at,9.3468
26688,1556653_at,4.8219
26689,1556656_at,7.2436
26690,1556657_at,4.6
26691,1556658_a_at,5.2141
26692,1556659_at,4.621
26693,1556661_at,5.4978
26694,1556662_at,5.5608
26695,1556667_at,5.2621
26696,1556670_at,5.3498
26697,1556671_s_at,4.2515
26698,1556672_a_at,6.4863
26699,1556675_s_at,5.6193
26700,1556677_at,3.8987
26701,1556678_a_at,3.2575
26702,1556682_s_at,4.2189
26703,1556685_at,6.1643
26704,1556687_a_at,4.5472
26705,1556689_a_at,4.6071
26706,1556690_s_at,4.0883
26707,1556694_a_at,5.5659
26708,1556695_a_at,6.3315
26709,1556696_s_at,6.0237
26710,1556698_a_at,4.7947
26711,1564277_a_at,6.8809
26712,1556706_at,4.2799
26713,1564373_a_at,5.1771
26714,1556709_a_at,5.2769
26715,1556718_s_at,5.0776
26716,1556721_at,6.3334
26717,1556722_a_at,6.1083
26718,1556724_at,4.563
26719,1556725_a_at,4.9632
26720,1556727_at,5.5215
26721,1556728_at,5.3675
26722,1556730_at,4.7048
26723,1556732_at,4.6242
26724,1556735_at,5.0101
26725,1556736_at,5.1683
26726,1556737_at,6.8611
26727,1556742_at,5.3836
26728,1556743_at,4.4413
26729,1556744_a_at,6.0021
26730,1556748_x_at,4.8375
26731,1556749_at,5.5262
26732,1556755_s_at,4.1858
26733,1556758_at,3.699
26734,1556760_a_at,6.1114
26735,1556761_at,5.5671
26736,1556762_a_at,6.0734
26737,1556764_s_at,6.5599
26738,1556766_at,5.1687
26739,1556768_at,4.1762
26740,1556770_a_at,4.7445
26741,1556771_a_at,6.7261
26742,1556777_a_at,4.2223
26743,1556784_at,5.0756
26744,1556787_s_at,5.8548
26745,1556789_a_at,6.071
26746,1556793_a_at,3.9392
26747,1556794_at,4.9543
26748,1556797_at,7.473
26749,1556798_a_at,6.6704
26750,1556806_at,4.715
26751,1556808_at,5.8997
26752,1556809_a_at,5.1437
26753,1556815_at,4.2892
26754,1556818_at,4.2903
26755,1556820_a_at,5.2502
26756,1556821_x_at,6.1074
26757,1556824_at,6.1766
26758,1556835_s_at,4.329
26759,1556837_a_at,3.9821
26760,1556839_s_at,4.4071
26761,1556841_a_at,5.2319
26762,1556846_at,6.8941
26763,1556852_a_at,6.044
26764,1556864_at,5.4909
26765,1556874_a_at,4.4929
26766,1556876_s_at,5.3191
26767,1556879_at,4.3635
26768,1556881_at,5.5958
26769,1556885_at,4.9621
26770,1556886_a_at,4.0773
26771,1556888_at,4.9971
26772,1556889_s_at,5.4439
26773,1556891_at,6.0893
26774,1556894_at,4.6159
26775,1556895_a_at,4.1862
26776,1556899_at,3.9284
26777,1556900_at,6.6465
26778,1556903_at,6.0348
26779,1556907_at,4.9961
26780,1556909_at,5.7193
26781,1556911_at,3.1072
26782,1556919_at,4.4137
26783,1556923_at,4.8029
26784,1556925_at,5.3611
26785,1556927_at,5.6452
26786,1556929_at,5.1862
26787,1556931_at,3.9857
26788,1556933_at,4.1675
26789,1556935_at,5.4701
26790,1556936_at,4.4461
26791,1556938_a_at,5.4165
26792,1556940_at,4.8808
26793,1556941_a_at,5.8365
26794,1556942_at,6.1701
26795,1556947_at,4.5533
26796,1556950_s_at,4.9066
26797,1556954_at,2.8406
26798,1556956_at,5.8393
26799,1556958_at,5.1066
26800,1556959_at,8.1597
26801,1556963_at,3.8184
26802,1556976_s_at,6.3487
26803,1556978_a_at,4.9915
26804,1556982_at,5.7873
26805,1556983_a_at,3.8298
26806,1556984_at,6.2371
26807,1556988_s_at,7.2413
26808,1556989_at,4.6285
26809,1556994_at,7.0811
26810,1556997_a_at,5.3214
26811,1556999_at,5.1219
26812,1557000_at,5.8993
26813,1557002_x_at,5.5189
26814,1557003_at,4.5833
26815,1557008_at,5.0966
26816,1557012_a_at,5.0716
26817,1557014_a_at,4.4689
26818,1557018_a_at,4.2491
26819,1557022_at,5.0677
26820,1557024_at,3.6854
26821,1557027_at,4.4293
26822,1557034_s_at,3.7413
26823,1557036_at,4.7917
26824,1557037_a_at,5.237
26825,1557038_s_at,6.4161
26826,1557042_at,5.5555
26827,1557046_x_at,4.0935
26828,1557047_at,7.2105
26829,1557049_at,4.9865
26830,1557051_s_at,4.2716
26831,1557052_at,5.338
26832,1557053_s_at,5.9603
26833,1557055_s_at,8.0132
26834,1557056_at,3.9919
26835,1557059_at,5.8097
26836,1557062_at,6.5351
26837,1557063_at,3.5907
26838,1557064_s_at,6.6023
26839,1557065_at,6.7006
26840,1560503_a_at,4.8835
26841,1557071_s_at,4.7868
26842,1557073_s_at,9.6879
26843,1557077_a_at,4.7823
26844,1557080_s_at,5.8133
26845,1557081_at,7.2761
26846,1557085_at,4.34
26847,1557089_at,6.5789
26848,1557094_at,4.8993
26849,1557098_s_at,7.9022
26850,1557100_s_at,5.903
26851,1557103_a_at,6.3484
26852,1557105_a_at,4.78
26853,1557107_at,7.7125
26854,1557113_at,6.3378
26855,1557118_a_at,4.3634
26856,1557121_s_at,6.849
26857,1557122_s_at,11.5661
26858,1557124_at,6.6691
26859,1557126_a_at,4.637
26860,1557128_at,4.8121
26861,1557132_at,8.9581
26862,1557133_at,8.3815
26863,1557135_at,4.1733
26864,1557136_at,6.2578
26865,1557141_at,4.9149
26866,1557145_at,4.7666
26867,1557147_a_at,4.6399
26868,1557148_at,4.2159
26869,1557154_at,4.7532
26870,1557155_a_at,5.2705
26871,1557158_s_at,5.8448
26872,1557162_at,3.4676
26873,1557164_a_at,4.9133
26874,1557165_s_at,5.2782
26875,1557166_at,4.8953
26876,1557167_at,4.9688
26877,1557169_x_at,6.7431
26878,1557170_at,5.8153
26879,1557172_x_at,6.4359
26880,1557174_a_at,5.3213
26881,1557176_a_at,5.6096
26882,1557179_s_at,4.5906
26883,1557180_at,6.6951
26884,1557181_s_at,8.9346
26885,1557189_at,7.1058
26886,1557190_at,5.5899
26887,1557193_at,6.7655
26888,1557194_a_at,5.3261
26889,1557195_at,5.7777
26890,1557196_a_at,5.7361
26891,1557197_a_at,4.7365
26892,1557203_at,8.1223
26893,1557208_at,4.721
26894,1557212_at,4.9104
26895,1557219_at,2.6859
26896,1557222_at,6.55
26897,1557223_at,5.0321
26898,1557224_at,6.4424
26899,1557227_s_at,5.7703
26900,1557228_at,5.6818
26901,1557232_at,7.5641
26902,1557233_at,4.3791
26903,1557236_at,3.6546
26904,1557238_s_at,6.528
26905,1557239_at,4.5649
26906,1557240_a_at,5.329
26907,1557242_at,5.7499
26908,1557244_a_at,4.7661
26909,1557246_at,6.1522
26910,1557248_at,6.4083
26911,1557252_at,4.8216
26912,1557256_a_at,9.9819
26913,1557257_at,3.7985
26914,1557258_a_at,5.9331
26915,1557260_a_at,6.7283
26916,1557261_at,5.6815
26917,1557265_at,6.1862
26918,1557270_at,5.6244
26919,1557276_at,7.4431
26920,1557279_at,7.1088
26921,1557280_s_at,7.4265
26922,1557283_a_at,7.6203
26923,1557286_at,7.8837
26924,1557289_s_at,3.2728
26925,1557290_at,2.8838
26926,1557293_at,5.904
26927,1557295_a_at,5.2598
26928,1557300_s_at,7.3566
26929,1557302_at,7.2985
26930,1557303_at,4.1526
26931,1557309_at,4.2325
26932,1557311_at,6.1052
26933,1557312_at,3.4297
26934,1557315_a_at,5.7416
26935,1557316_at,5.479
26936,1557319_at,6.0384
26937,1557321_a_at,3.6251
26938,1557322_at,5.1607
26939,1557326_at,7.2324
26940,1557330_at,6.1427
26941,1557331_at,5.1196
26942,1557338_x_at,5.4425
26943,1557339_at,4.7803
26944,1557341_x_at,4.9812
26945,1557342_a_at,5.3233
26946,1557343_at,4.2378
26947,1557345_at,5.4345
26948,1557346_a_at,4.7721
26949,1557347_at,4.7996
26950,1557348_at,5.259
26951,1557350_at,5.8437
26952,1557353_at,6.5821
26953,1557354_at,4.9414
26954,1557357_at,4.6444
26955,1557360_at,6.223
26956,1557363_a_at,6.3134
26957,1557370_s_at,10.2911
26958,1557371_a_at,4.462
26959,1557372_at,4.6731
26960,1557374_at,5.0536
26961,1557375_at,4.6739
26962,1570395_a_at,5.766
26963,1570397_x_at,5.0628
26964,1557384_at,6.4368
26965,1557386_at,4.0687
26966,1557388_at,3.9483
26967,1557394_at,6.1266
26968,1557399_at,5.2797
26969,1557400_at,6.6464
26970,1557405_at,4.8732
26971,1557406_s_at,5.1812
26972,1557409_at,4.8869
26973,1557413_a_at,4.9681
26974,1557415_s_at,7.1899
26975,1557418_at,5.7729
26976,1557421_at,4.528
26977,1557422_at,7.2255
26978,1557430_at,8.5689
26979,1557432_at,5.9618
26980,1557433_at,5.8508
26981,1557436_at,4.0235
26982,1557437_a_at,4.6596
26983,1557446_x_at,6.7376
26984,1557450_s_at,8.3746
26985,1557451_at,5.4227
26986,1557452_at,5.7466
26987,1557453_at,6.7771
26988,1557455_s_at,6.083
26989,1557458_s_at,5.4038
26990,1557465_at,4.8058
26991,1557466_at,5.3554
26992,1557470_at,5.074
26993,1557472_a_at,4.5092
26994,1557475_at,8.6065
26995,1557478_at,5.878
26996,1557480_a_at,4.4636
26997,1557481_a_at,7.6299
26998,1557487_at,6.4815
26999,1557501_a_at,4.8075
27000,1557505_a_at,4.7815
27001,1557506_a_at,5.9215
27002,1557507_at,5.4702
27003,1557511_at,4.6596
27004,1557512_at,4.6108
27005,1557513_a_at,5.2314
27006,1557518_a_at,3.9579
27007,1557519_at,4.6864
27008,1557521_a_at,4.798
27009,1557522_x_at,6.1241
27010,1557523_at,4.9592
27011,1557527_at,4.5129
27012,1557529_at,4.6049
27013,1557533_at,5.3405
27014,1557536_at,4.8052
27015,1557538_at,4.9606
27016,1557539_at,4.4078
27017,1557541_at,3.5309
27018,1557542_at,5.7518
27019,1557543_at,4.8653
27020,1557544_at,4.6251
27021,1557545_s_at,6.8746
27022,1566761_a_at,5.493
27023,1557553_at,6.5652
27024,1557555_at,5.6844
27025,1557558_s_at,5.2421
27026,1557562_at,4.2418
27027,1557567_a_at,4.6233
27028,1557569_at,4.9568
27029,1557570_a_at,5.3876
27030,1557576_at,3.2522
27031,1557580_at,5.4931
27032,1557581_x_at,3.96
27033,1557582_at,7.1816
27034,1557584_at,5.7806
27035,1557585_at,5.9729
27036,1557586_s_at,6.745
27037,1557589_a_at,5.633
27038,1557590_at,5.6362
27039,1557593_at,4.3256
27040,1557595_at,6.9475
27041,1557598_at,3.8118
27042,1557601_s_at,5.4639
27043,1557605_a_at,5.8573
27044,1557609_s_at,4.6623
27045,1557610_at,4.0139
27046,1557613_at,3.0035
27047,1557616_at,5.3529
27048,1557620_a_at,4.6573
27049,1557628_s_at,3.779
27050,1557630_s_at,4.8361
27051,1557631_at,4.5446
27052,1557637_at,4.6227
27053,1557639_at,4.3073
27054,1557644_at,4.8005
27055,1557645_at,5.8558
27056,1557647_a_at,4.5203
27057,1557649_at,5.7916
27058,1557651_x_at,5.6226
27059,1557652_a_at,4.7535
27060,1557659_a_at,5.7633
27061,1557661_at,3.7825
27062,1557665_at,6.1463
27063,1557666_s_at,5.503
27064,1557667_at,7.5491
27065,1557669_at,5.0517
27066,1557675_at,5.7201
27067,1557676_at,4.5822
27068,1557679_at,5.201
27069,1557680_at,4.8415
27070,1557681_s_at,4.4798
27071,1557682_a_at,4.2319
27072,1557683_at,5.7319
27073,1557688_at,7.0121
27074,1557689_at,7.0338
27075,1557690_x_at,6.7296
27076,1557693_at,5.434
27077,1557699_x_at,3.817
27078,1557700_at,3.479
27079,1557702_at,6.0597
27080,1557706_at,4.8554
27081,1557707_at,5.1237
27082,1557710_at,4.7407
27083,1557712_x_at,5.4407
27084,1557714_at,5.9442
27085,1557718_at,4.7767
27086,1557719_at,6.7302
27087,1557723_at,4.3667
27088,1557724_a_at,4.825
27089,1557726_at,3.3373
27090,1557734_s_at,4.6494
27091,1557737_s_at,5.1389
27092,1557738_at,5.1407
27093,1557744_at,5.5589
27094,1557745_at,8.5864
27095,1557746_at,6.1313
27096,1557749_at,5.8517
27097,1557751_at,5.7111
27098,1557754_at,4.3379
27099,1557755_at,4.8692
27100,1557761_s_at,4.7356
27101,1557768_at,6.2467
27102,1557769_at,6.1576
27103,1557774_at,4.5673
27104,1557775_a_at,5.049
27105,1557776_at,3.7406
27106,1557778_at,4.5978
27107,1557780_at,4.5232
27108,1557782_s_at,5.8547
27109,1557783_at,3.6941
27110,1557786_s_at,5.49
27111,1557787_at,4.5609
27112,1557788_a_at,4.644
27113,1557790_at,6.2907
27114,1557795_s_at,5.3208
27115,1557796_at,4.4144
27116,1557799_at,6.726
27117,1557801_x_at,6.6835
27118,1557803_at,7.7617
27119,1557804_at,5.673
27120,1557805_at,5.3256
27121,1557807_a_at,5.8705
27122,1557809_a_at,4.5944
27123,1557810_at,5.4295
27124,1557811_a_at,5.1548
