^SAMPLE = GSM528851
!Sample_title = Control-22
!Sample_geo_accession = GSM528851
!Sample_status = Public on Mar 31 2010
!Sample_submission_date = Mar 30 2010
!Sample_last_update_date = Aug 12 2022
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = prefrontal cortex
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = brain region: BA46
!Sample_characteristics_ch1 = stage of illness [short doi=<5 yrs; intermediate doi=7-18yrs; long doi=>28 yrs]: intermediate duration of illness - control
!Sample_characteristics_ch1 = Sex: F
!Sample_characteristics_ch1 = age: 66
!Sample_characteristics_ch1 = tissue ph: 6.37
!Sample_characteristics_ch1 = pmi (hrs): 43
!Sample_characteristics_ch1 = type of drug: NA
!Sample_characteristics_ch1 = drug dose (chlorpromazine equivalents): NA
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was extracted from the prefrontal cortex (Brodmann Area 46; 100 mg; left hemisphere) from all subjects as described previously (Desplats et al., 2006).  RNA quantification was determined by spectrophotometer readings, and quality by Agilent Bioanalyzer scans.  RNA integrity (RIN) numbers were not available at the time of RNA extraction, but Bioanalyzer traces of each RNA sample showed no evidence for degradation products.  RNA samples were amplified, biotin-labeled and then hybridized to the Human Genome U133 Plus 2.0 array using standard Affymetrix protocol as described in Lockhart et al, 1996.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotin-labeled
!Sample_hyb_protocol = Samples were hybridized to the Human Genome U133 Plus 2.0 array using standard Affymetrix protocol as described in Lockhart et al, 1996.
!Sample_scan_protocol = Chips were scanned using the Affymetrix ScanArray 3000 using default settings and a target intensity of 250 for scaling.
!Sample_description = ID# from Supplementary Table 3 of PMID 18778695:
!Sample_description = Ic14
!Sample_data_processing = RNA expression data from schizophrenic subjects and their matched controls were normalized using dChip (DNA-Chip Analyzer), a statistical model for the probe-level data which gives model-based estimates for gene expression indices (Li and Hung Wong 2001) and subjected to a batch adjustment normalization to allow for comparisons among all three cohorts (Johnson et al., 2007).  Data were filtered to exclude those transcripts that were not present in at least one of the RNA samples, those with redundant probeset IDs (retaining those with the highest p-value for hybridization) and those showing the lowest variation; a list of 14,438 probesets remained for statistical testing. Sample data tables include only probesets that gave a "Present" call in at least one sample.
!Sample_platform_id = GPL570
!Sample_contact_name = Elizabeth,A.,Thomas
!Sample_contact_department = Molecular Biology
!Sample_contact_institute = The Scripps Research Institute
!Sample_contact_address = 10550 N. Torrey Pines Rd
!Sample_contact_city = La Jolla
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 92037
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM528nnn/GSM528851/suppl/GSM528851.CEL.gz
!Sample_series_id = GSE21138
!Sample_data_row_count = 30061
#ID_REF = 
#VALUE = dChip normalized
!sample_table_begin
ID_REF	VALUE
215192_at	5.06
215193_x_at	7.1269
215194_at	4.0117
215195_at	6.4783
215196_at	5.7868
215198_s_at	5.685
215201_at	6.3538
215203_at	6.5519
215204_at	5.0471
215205_x_at	5.1841
215206_at	6.5148
215207_x_at	7.4257
215208_x_at	5.4837
215210_s_at	7.48
215211_at	5.0243
215213_at	4.0623
215215_s_at	4.143
215216_at	4.357
215219_at	4.6935
215220_s_at	5.1452
215221_at	5.2897
215222_x_at	9.194
215223_s_at	7.2057
215224_at	5.652
215225_s_at	5.675
215227_x_at	9.0896
215228_at	4.839
215229_at	5.7898
215231_at	4.7892
215233_at	6.9577
215236_s_at	7.6729
215238_s_at	6.1
215239_x_at	7.627
215240_at	5.4356
215241_at	8.9922
215242_at	3.4255
215243_s_at	5.6929
215244_at	7.1177
215246_at	4.5246
215248_at	5.7383
215249_at	4.5988
215250_at	6.4631
215251_at	3.6709
215252_at	4.3848
215255_at	4.7176
215256_x_at	5.8909
215258_at	5.932
215259_s_at	6.015
215260_s_at	5.1557
215261_at	6.3353
215262_at	5.1721
215263_at	4.5064
215264_at	6.4643
215265_at	6.7212
215266_at	5.7464
215269_at	6.4431
215270_at	3.7191
215271_at	4.5961
215272_at	5.0733
215274_at	3.6342
215277_at	5.5456
215279_at	5.9684
215281_x_at	5.7055
215284_at	4.178
215285_s_at	6.8169
215286_s_at	3.7555
215287_at	7.8903
215288_at	4.8129
215289_at	4.0107
215290_at	6.5372
215291_at	5.1022
215295_at	5.3406
215296_at	6.4723
215297_at	4.9002
215298_at	4.9749
215303_at	10.066
215304_at	4.7878
215306_at	3.9932
215308_at	4.7572
215310_at	6.3199
215311_at	9.9044
215312_at	3.8806
215313_x_at	10.6991
215314_at	7.1533
215316_at	4.2421
215317_at	4.2424
215319_at	5.333
215321_at	9.7987
215322_at	6.3657
215323_at	5.5783
215325_x_at	3.8658
215326_at	5.0829
215328_at	6.2533
215329_s_at	7.0784
215331_at	3.9644
215333_x_at	8.4691
215334_at	5.6453
215336_at	6.4599
215338_s_at	8.2044
215340_at	5.013
215341_at	4.928
215342_s_at	7.9278
215346_at	3.9644
215350_at	5.0532
215351_at	4.1118
215353_at	5.999
215357_s_at	6.4752
215358_x_at	5.4498
215359_x_at	7.7262
215360_at	6.4674
215363_x_at	6.6389
215364_s_at	6.0732
215367_at	5.4535
215370_at	5.5906
215371_at	4.3452
215373_x_at	7.8619
215374_at	5.2832
215376_at	3.1397
215378_at	5.7185
215381_at	5.2239
215383_x_at	7.1215
215384_s_at	5.3537
215385_at	7.6935
215386_at	5.4707
215387_x_at	6.0714
215388_s_at	7.119
215390_at	5.1234
215391_at	4.7677
215393_s_at	5.0052
215394_at	5.2721
215397_x_at	5.0263
215398_at	4.5554
215400_x_at	4.3896
215401_at	5.1238
215404_x_at	5.9993
215406_at	4.7326
215409_at	5.0821
215410_at	6.2051
215411_s_at	7.3825
215417_at	4.6644
215418_at	6.194
215419_at	5.9298
215420_at	4.2593
215421_at	5.1737
215422_at	5.2993
215425_at	5.8437
215427_s_at	4.3278
215428_at	5.1825
215429_s_at	8.6203
215430_at	4.9138
215433_at	4.309
215434_x_at	8.1783
215435_at	5.4844
215436_at	6.6709
215437_x_at	6.0334
215439_x_at	4.2852
215447_at	3.4187
215448_at	6.8125
215449_at	3.4843
215450_at	6.7877
215451_s_at	5.4534
215452_x_at	8.301
215454_x_at	4.9815
215456_at	5.3662
215458_s_at	6.4971
215460_x_at	7.1071
215461_at	4.6171
215462_at	5.3892
215463_at	2.8576
215464_s_at	7.3349
215466_at	4.3465
215467_x_at	5.9914
215468_at	4.15
215469_at	5.9573
215470_at	6.7283
215471_s_at	6.9399
215472_at	7.1027
215473_at	4.8231
215475_at	3.9261
215476_at	4.9307
215478_at	4.3091
215479_at	6.5778
215481_s_at	6.3768
215483_at	4.8453
215484_at	3.5714
215485_s_at	6.9199
215486_at	5.522
215487_x_at	6.0489
215489_x_at	6.7005
215490_at	4.1392
215492_x_at	6.6663
215498_s_at	5.1602
215499_at	6.3133
215500_at	4.7612
215501_s_at	6.2733
215504_x_at	5.7438
215505_s_at	4.5198
215506_s_at	5.3639
215511_at	5.4765
215513_at	6.495
215514_at	7.2388
215515_at	4.3448
215518_at	8.8402
215521_at	5.3713
215522_at	6.792
215525_at	4.6196
215526_at	5.7435
215528_at	6.3683
215530_at	5.3017
215531_s_at	7.3419
215533_s_at	7.4206
215537_x_at	6.8402
215538_at	4.7574
215540_at	5.0376
215541_s_at	7.1838
215547_at	4.6479
215549_x_at	6.1099
215550_at	5.0238
215551_at	5.4918
215553_x_at	5.9557
215554_at	6.7957
215556_at	5.5613
215559_at	4.9282
215560_x_at	4.4034
215567_at	6.5169
215568_x_at	7.0776
215569_at	5.4572
215570_s_at	4.7659
215571_at	7.0651
215573_at	4.2588
215574_at	6.2933
215575_at	3.811
215577_at	5.2945
215578_at	6.6803
215579_at	4.377
215581_s_at	5.3563
215582_x_at	7.2007
215584_at	5.3703
215586_at	4.246
215588_x_at	8.7963
215589_at	3.7928
215590_x_at	5.5155
215591_at	5.9002
215592_at	6.4641
215594_at	4.9947
215596_s_at	9.124
215599_at	6.065
215600_x_at	7.0497
215601_at	3.9378
215603_x_at	5.0443
215604_x_at	5.9545
215605_at	5.8674
215606_s_at	7.0985
215607_x_at	5.9023
215609_at	6.0021
215610_at	6.6979
215611_at	4.086
215612_at	5.3016
215614_at	4.8019
215616_s_at	6.6827
215617_at	5.038
215618_at	4.0085
215620_at	3.9353
215622_x_at	3.4568
215625_at	5.0183
215626_at	5.9237
215628_x_at	7.9992
215629_s_at	6.8775
215630_at	4.6882
215631_s_at	7.2545
215633_x_at	5.6307
215634_at	6.022
215638_at	4.7771
215641_at	5.4893
215644_at	5.4086
215645_at	6.8296
215646_s_at	7.7762
215648_at	3.3098
215649_s_at	5.4994
215652_at	5.5247
215653_at	4.5076
215654_at	5.0492
215660_s_at	6.6356
215662_at	6.6698
215664_s_at	6.8532
215670_s_at	5.0348
215671_at	5.0209
215672_s_at	5.9035
215675_at	3.9946
215679_at	4.3943
215680_at	4.3575
215682_at	3.637
215683_at	5.9188
215684_s_at	6.1015
215685_s_at	5.261
215686_x_at	3.3049
215687_x_at	7.8431
215688_at	5.2478
215692_s_at	6.0668
215694_at	5.3878
215695_s_at	5.4278
215697_at	5.1275
215698_at	7.3439
215699_x_at	5.4137
215701_at	6.6582
215705_at	5.8935
215706_x_at	8.0819
215707_s_at	9.9452
215711_s_at	4.3027
215712_s_at	6.0662
215714_s_at	9.1551
215715_at	4.6737
215718_s_at	7.7347
215719_x_at	5.5043
215720_s_at	4.2613
215725_at	5.323
215726_s_at	7.6155
215727_x_at	5.3979
215728_s_at	8.3384
215731_s_at	5.8688
215734_at	6.016
215738_at	4.8583
215739_s_at	5.4603
215740_at	5.4832
215741_x_at	6.1357
215743_at	6.1734
215745_at	4.5653
215747_s_at	5.3625
215748_at	4.4896
215750_at	6.1521
215754_at	6.6546
215755_at	5.6649
215756_at	5.3178
215757_at	4.3875
215758_x_at	8.4624
215760_s_at	5.5151
215761_at	4.8269
215765_at	4.6308
215768_at	4.8303
215769_at	3.444
215770_at	4.8533
215771_x_at	5.8008
215772_x_at	7.7887
215775_at	5.4644
215776_at	4.2942
215777_at	2.8282
215779_s_at	4.6769
215780_s_at	9.0346
215781_s_at	4.5985
215782_at	5.5122
215786_at	5.9142
215787_at	3.0758
215788_at	6.5196
215789_s_at	5.8039
215792_s_at	9.0679
215794_x_at	8.9655
215797_at	5.2269
215798_at	5.4392
215799_at	4.5432
215800_at	4.6143
215805_at	5.4511
215806_x_at	6.513
215807_s_at	7.9298
215809_at	4.5413
215811_at	5.3404
215813_s_at	4.3971
215815_at	3.8095
215820_x_at	5.0098
215821_x_at	5.304
215822_x_at	6.7735
215825_at	6.1757
215832_x_at	8.7812
215833_s_at	5.2714
215834_x_at	5.0264
215838_at	3.7578
215841_at	5.1232
215844_at	6.2868
215845_x_at	6.904
215846_at	4.4755
215848_at	5.7054
215849_x_at	6.4884
215850_s_at	4.8018
215853_at	4.2306
215855_s_at	5.8115
215856_at	5.9849
215857_at	4.7181
215860_at	4.9642
215861_at	6.0438
215862_at	5.3359
215863_at	5.5354
215865_at	6.9816
215866_at	6.0303
215867_x_at	5.1404
215870_s_at	6.5773
215874_at	5.0828
215875_at	5.538
215881_x_at	4.3236
215883_at	5.9514
215886_x_at	4.5663
215887_at	5.901
215888_at	6.3137
215891_s_at	4.5168
215892_at	6.0816
215896_at	4.2896
215897_at	3.8599
215899_at	4.7542
215900_at	3.7251
215902_at	4.8182
215905_s_at	7.3867
215906_at	4.2685
215907_at	6.8465
215910_s_at	5.4585
215913_s_at	6.8739
215914_at	5.4633
215915_at	5.0479
215918_s_at	7.7224
215919_s_at	5.816
215920_s_at	5.8427
215921_at	5.6546
215923_s_at	3.7441
215926_x_at	7.1595
215928_at	5.9103
215931_s_at	5.5132
215936_s_at	7.9932
215941_at	4.9487
215943_at	4.4688
215944_at	4.8174
215945_s_at	8.3598
215946_x_at	4.0141
215956_at	5.8332
215959_at	6.3831
215962_at	4.0917
215967_s_at	5.5285
215968_at	5.6662
215971_at	5.065
215975_x_at	5.3369
215976_at	5.356
215977_x_at	4.8155
215978_x_at	10.0893
215979_s_at	4.5707
215982_s_at	7.1372
215985_at	6.1435
215986_at	4.3929
215987_at	6.1132
215990_s_at	7.5932
215991_s_at	5.0888
215992_s_at	6.5403
215993_at	4.3436
215995_x_at	4.6973
215997_s_at	4.9616
216000_at	6.5914
216001_at	5.3687
216002_at	4.8028
216005_at	3.6083
216006_at	6.6443
216010_x_at	4.5262
216011_at	3.4784
216012_at	6.597
216013_at	4.3104
216014_s_at	5.2054
216017_s_at	5.7137
216018_at	3.7608
216022_at	5.3509
216023_at	4.7178
216025_x_at	6.49
216026_s_at	6.2111
216028_at	8.5951
216029_at	5.2943
216031_x_at	5.2918
216033_s_at	9.6974
216039_at	9.0068
216040_x_at	4.2817
216041_x_at	7.8199
216042_at	4.1017
216043_x_at	4.176
216046_at	5.4591
216047_x_at	6.8743
216048_s_at	7.8654
216051_x_at	8.0444
216052_x_at	4.1589
216053_x_at	5.5359
216054_x_at	5.2504
216055_at	4.7766
216060_s_at	8.7822
216061_x_at	6.969
216063_at	2.5802
216064_s_at	5.0735
216065_at	4.9896
216066_at	4.1398
216069_at	4.7741
216070_at	5.9615
216072_at	5.6327
216073_at	7.591
216077_s_at	5.2348
216079_at	4.1928
216082_at	5.8358
216084_at	4.9047
216085_at	4.8687
216086_at	8.8585
216091_s_at	6.0846
216093_at	5.0134
216094_at	5.2392
216095_x_at	9.0178
216096_s_at	8.5431
216098_s_at	4.1619
216100_s_at	6.7892
216101_at	5.8773
216102_at	4.0439
216103_at	6.2535
216106_at	4.0367
216107_at	5.8177
216111_x_at	7.6797
216112_at	6.7565
216113_at	5.1923
216114_at	5.3238
216115_at	7.0457
216118_at	4.5684
216119_s_at	6.988
216120_s_at	8.2658
216126_at	6.7306
216128_at	5.1089
216129_at	7.6612
216130_at	4.2302
216131_at	4.9825
216133_at	4.3847
216134_at	4.09
216135_at	4.424
216139_s_at	5.3941
216142_at	5.9497
216143_at	4.0984
216144_at	5.1333
216147_at	6.7988
216149_at	4.531
216150_at	5.2903
216152_at	6.069
216153_x_at	9.2908
216155_at	5.5125
216157_at	4.8549
216159_s_at	4.9099
216160_at	4.2156
216162_at	5.1826
216163_at	4.3886
216164_at	4.2902
216168_at	5.7041
216170_at	5.4087
216172_at	4.7048
216173_at	5.5379
216175_at	4.8444
216176_at	5.7084
216177_at	6.3017
216178_x_at	5.8812
216179_x_at	5.0605
216183_at	5.4442
216184_s_at	8.3381
216186_at	5.5079
216187_x_at	11.0366
216189_at	4.2976
216191_s_at	4.9474
216195_at	6.8242
216196_at	5.0805
216197_at	5.2479
216200_at	3.9245
216202_s_at	5.4962
216203_at	5.5262
216204_at	6.8124
216205_s_at	10.6856
216206_x_at	5.5627
216207_x_at	6.1025
216208_s_at	5.0067
216210_x_at	7.4578
216211_at	5.2141
216212_s_at	7.202
216214_at	5.2426
216218_s_at	6.8422
216220_s_at	6.1187
216221_s_at	10.2077
216222_s_at	6.4056
216226_at	6.1241
216227_at	4.0494
216229_x_at	8.6309
216230_x_at	5.3312
216231_s_at	11.7687
216234_s_at	5.0402
216235_s_at	5.3723
216243_s_at	4.3969
216247_at	7.6884
216248_s_at	7.0624
216249_at	4.2556
216253_s_at	5.2446
216255_s_at	4.0066
216256_at	5.3856
216259_at	5.5416
216260_at	4.9291
216261_at	4.0245
216263_s_at	3.8898
216264_s_at	6.5949
216265_x_at	4.3613
216266_s_at	7.6512
216268_s_at	7.3826
216271_x_at	5.697
216272_x_at	6.1296
216278_at	7.1205
216279_at	3.65
216281_at	3.4558
216283_s_at	4.2121
216284_at	4.4504
216285_at	5.3165
216286_at	4.8006
216287_at	3.6686
216288_at	5.128
216289_at	3.2523
216290_x_at	6.5743
216292_at	5.9774
216293_at	6.7491
216294_s_at	7.0539
216296_at	4.7299
216300_x_at	6.0417
216302_at	5.9227
216303_s_at	4.9322
216305_s_at	5.8737
216306_x_at	7.7668
216310_at	6.9988
216311_at	4.2765
216312_at	4.5262
216315_x_at	3.9322
216316_x_at	4.8118
216317_x_at	5.1187
216318_at	5.6984
216319_at	6.4757
216320_x_at	4.9559
216325_x_at	5.0395
216327_s_at	4.8935
216329_at	4.8163
216330_s_at	6.0912
216331_at	7.9977
216333_x_at	6.5142
216336_x_at	10.8469
216338_s_at	8.6088
216339_s_at	4.3529
216341_s_at	5.2378
216344_at	5.1734
216345_at	4.4654
216347_s_at	8.615
216348_at	8.8712
216349_at	7.3713
216350_s_at	5.1279
216352_x_at	6.1461
216354_at	5.5879
216355_at	5.0168
216360_x_at	5.1092
216361_s_at	4.5115
216363_at	5.0007
216365_x_at	5.4004
216366_x_at	6.0475
216368_s_at	5.5156
216369_at	4.4532
216370_s_at	3.2264
216372_at	4.1538
216373_at	3.9739
216374_at	5.6894
216375_s_at	7.4884
216376_x_at	5.5264
216377_x_at	6.5523
216379_x_at	7.8237
216380_x_at	8.6749
216381_x_at	6.6392
216383_at	6.0733
216384_x_at	9.6163
216385_at	5.6749
216387_x_at	6.5056
216388_s_at	5.5655
216389_s_at	8.2259
216391_s_at	2.922
216392_s_at	6.3651
216393_at	4.7555
216396_s_at	8.4725
216398_at	5.6818
216400_at	3.9338
216402_at	5.6048
216404_at	6.155
216405_at	5.1741
216406_at	3.8734
216407_at	5.2767
216408_at	4.0242
216409_at	5.7967
216412_x_at	6.4104
216416_at	5.5842
216417_x_at	4.0508
216420_at	3.9597
216422_at	5.7069
216423_at	4.8795
216425_at	2.9841
216426_at	5.5219
216428_x_at	5.6372
216429_at	4.3792
216431_at	4.5649
216432_at	4.7161
216436_at	4.672
216437_at	4.8405
216442_x_at	8.8279
216443_at	3.8648
216444_at	4.0243
216448_at	5.1286
216450_x_at	7.1897
216452_at	8.921
216454_at	5.8856
216455_at	5.9145
216456_at	7.3407
216458_at	4.786
216466_at	4.7797
216467_s_at	4.9432
216468_s_at	4.5349
216470_x_at	8.3044
216471_x_at	3.8283
216472_at	4.6442
216474_x_at	5.4751
216475_at	6.3312
216476_at	4.8839
216479_at	5.8593
216481_at	6.5001
216483_s_at	7.9065
216485_s_at	7.1684
216488_s_at	6.1849
216489_at	4.5942
216490_x_at	7.1673
216492_at	4.4997
216494_at	4.3514
216495_x_at	6.5165
216497_at	5.8005
216502_at	4.4519
216503_s_at	5.6352
216504_s_at	3.5209
216505_x_at	7.5218
216507_at	6.2257
216511_s_at	7.2471
216512_s_at	4.3489
216514_at	4.6275
216516_at	3.7746
216518_at	5.2479
216521_s_at	6.8887
216522_at	5.6224
216524_x_at	6.0032
216526_x_at	10.5082
216527_at	4.6836
216528_at	3.8421
216530_at	6.7352
216531_at	6.0182
216532_x_at	7.7295
216535_at	4.9077
216538_at	5.5821
216541_x_at	3.6673
216542_x_at	5.1915
216544_at	5.7783
216545_at	6.4269
216546_s_at	4.2471
216547_at	7.7423
216548_x_at	6.4948
216550_x_at	7.3831
216551_x_at	6.8507
216553_x_at	4.6968
216555_at	4.3147
216556_x_at	5.7142
216557_x_at	3.9829
216561_x_at	4.2371
216562_at	5.65
216563_at	7.3453
216565_x_at	9.7071
216566_at	3.6659
216571_at	4.9103
216574_s_at	5.526
216577_at	4.8269
216578_at	5.1156
216582_at	5.0781
216583_x_at	8.6046
216584_at	5.149
216586_at	5.4086
216589_at	6.5178
216590_at	4.439
216591_s_at	7.9153
216593_s_at	6.6016
216594_x_at	7.8342
216595_at	3.9389
216599_x_at	3.9213
216600_x_at	5.0951
216601_at	4.5654
216602_s_at	9.0515
216603_at	6.0556
216604_s_at	7.1904
216605_s_at	5.1412
216606_x_at	6.8387
216607_s_at	8.4543
216608_at	6.6863
216609_at	7.0671
216610_at	3.7408
216613_at	5.2328
216614_at	5.0162
216615_s_at	4.9672
216617_s_at	7.556
216618_at	4.741
216620_s_at	8.2333
216621_at	5.0202
216622_at	4.6291
216623_x_at	7.0318
216624_s_at	5.2523
216627_s_at	4.444
216628_at	4.9426
216629_at	5.589
216631_s_at	5.8354
216635_at	3.54
216637_at	3.7638
216638_s_at	5.3201
216641_s_at	6.6983
216644_at	6.4742
216645_at	5.2396
216647_at	7.0272
216650_at	5.3716
216651_s_at	5.4661
216652_s_at	6.7847
216653_at	4.2107
216655_s_at	4.2343
216658_at	6.2238
216662_at	4.009
216663_s_at	4.6546
216666_at	4.0218
216667_at	5.31
216668_at	4.5471
216673_at	5.8191
216674_at	4.5446
216678_at	5.2371
216682_s_at	5.5848
216683_at	4.5826
216684_s_at	5.8963
216685_s_at	4.4518
216687_x_at	4.0543
216689_x_at	5.9259
216692_at	5.1539
216694_at	6.4859
216697_at	3.702
216698_x_at	5.1867
216699_s_at	6.7031
216700_at	4.8365
216701_at	4.231
216702_x_at	5.8716
216703_at	4.1636
216704_at	4.4194
216705_s_at	4.8941
216708_x_at	3.9487
216710_x_at	4.9687
216713_at	7.9333
216714_at	5.923
216716_at	5.3163
216723_at	3.7412
216724_at	5.6552
216729_at	4.4539
216730_at	5.0185
216733_s_at	10.3189
216735_x_at	4.7393
216737_at	4.5077
216738_at	5.561
216739_at	4.2954
216745_x_at	5.5345
216747_at	3.8313
216748_at	5.6713
216751_at	6.2447
216753_at	3.9403
216756_at	4.197
216757_at	5.004
216759_at	4.8248
216762_at	4.7059
216765_at	5.7677
216766_at	5.4288
216770_at	4.9859
216771_at	4.935
216772_at	4.2957
216773_at	4.6095
216774_at	4.4963
216775_at	3.3505
216776_at	4.017
216783_at	5.2909
216784_at	5.3718
216785_at	4.096
216786_at	4.104
216787_at	5.8552
216791_at	5.9401
216792_at	4.5385
216794_at	5.8312
216797_at	4.0706
216800_at	4.8441
216801_at	4.8107
216802_at	4.8197
216804_s_at	7.0374
216807_at	6.1228
216809_at	4.7706
216814_at	4.5527
216817_s_at	5.3075
216821_at	5.0746
216822_x_at	6.7685
216823_at	5.5733
216824_at	5.1095
216828_at	4.3975
216829_at	3.5997
216831_s_at	5.0704
216832_at	5.3681
216833_x_at	5.7092
216835_s_at	6.3216
216836_s_at	6.4159
216837_at	4.8896
216838_at	3.9157
216840_s_at	6.687
216841_s_at	6.5429
216842_x_at	5.1084
216845_x_at	6.9919
216847_at	5.4
216848_at	4.2841
216849_at	5.3495
216850_at	5.8067
216853_x_at	4.9918
216855_s_at	6.1513
216856_s_at	4.7247
216858_x_at	9.1597
216859_x_at	4.6706
216860_s_at	5.3724
216865_at	5.2559
216869_at	5.2326
216870_x_at	6.9866
216871_at	4.8772
216872_at	3.4802
216878_x_at	3.9834
216879_at	3.4167
216882_s_at	5.3897
216888_at	5.8518
216889_s_at	5.0046
216894_x_at	7.049
216895_at	5.5253
216897_s_at	5.6702
216898_s_at	4.3484
216899_s_at	6.2036
216902_s_at	6.2112
216907_x_at	4.0223
216908_x_at	6.9485
216915_s_at	5.2755
216919_at	4.8874
216920_s_at	5.8155
216923_at	4.3686
216924_s_at	5.1892
216925_s_at	4.9715
216927_at	5.1582
216928_at	4.8041
216929_x_at	5.6621
216932_at	4.4998
216933_x_at	5.7246
216934_at	6.0878
216936_at	4.249
216937_s_at	5.5259
216942_s_at	5.0787
216943_at	5.1875
216945_x_at	5.9807
216946_at	4.5872
216949_s_at	4.7568
216950_s_at	4.699
216952_s_at	6.6494
216953_s_at	3.804
216954_x_at	6.9409
216955_at	5.5249
216959_x_at	8.2772
216965_x_at	5.1473
216967_at	6.935
216968_at	5.4892
216971_s_at	6.1035
216973_s_at	4.9551
216975_x_at	6.7228
216976_s_at	5.8006
216979_at	2.8555
216982_x_at	4.8761
216983_s_at	6.0607
216984_x_at	5.2366
216985_s_at	2.9935
216989_at	4.023
216992_s_at	6.5104
216994_s_at	5.2965
216996_s_at	7.4835
216997_x_at	5.9297
216998_s_at	4.2766
217001_x_at	4.4556
217004_s_at	6.923
217005_at	3.9332
217006_x_at	6.2735
217008_s_at	6.4318
217009_at	4.2591
217013_at	2.7782
217014_s_at	5.6188
217016_x_at	3.7779
217017_at	5.6455
217019_at	3.792
217023_x_at	6.1495
217024_x_at	6.8069
217027_x_at	8.0722
217028_at	5.6225
217030_at	4.507
217032_at	6.3279
217035_at	5.0724
217039_x_at	7.495
217040_x_at	8.1282
217041_at	5.7785
217042_at	5.9887
217043_s_at	6.7537
217044_s_at	4.1534
217045_x_at	6.097
217048_at	4.1785
217049_x_at	5.3963
217052_x_at	5.4368
217053_x_at	7.3543
217054_at	5.5313
217058_at	6.3068
217061_s_at	7.0648
217063_x_at	4.719
217066_s_at	5.6006
217067_s_at	3.9378
217071_s_at	4.8199
217072_at	3.9665
217077_s_at	10.9352
217081_at	5.6659
217088_s_at	5.2106
217090_at	4.7086
217094_s_at	6.6958
217095_x_at	4.4925
217097_s_at	4.8987
217099_s_at	5.8988
217101_at	4.8168
217104_at	4.694
217108_at	3.1012
217109_at	4.8932
217111_at	4.1883
217113_at	5.2475
217115_at	5.7123
217117_x_at	6.7976
217118_s_at	8.9914
217119_s_at	4.4095
217120_s_at	3.3202
217121_at	5.8795
217122_s_at	10.753
217124_at	5.3479
217125_at	5.2606
217128_s_at	7.7423
217130_at	5.8407
217132_at	3.3549
217135_x_at	4.0893
217136_at	3.8011
217137_x_at	7.1584
217139_at	5.9976
217141_at	4.2716
217143_s_at	4.0706
217144_at	9.292
217145_at	4.4358
217148_x_at	6.6154
217150_s_at	6.2851
217152_at	4.4491
217156_at	5.5523
217163_at	5.1489
217164_at	5.8821
217166_at	5.5251
217167_x_at	5.0457
217169_at	5.3955
217170_at	4.165
217171_at	5.4101
217173_s_at	6.3504
217177_s_at	5.1911
217179_x_at	5.1738
217180_at	5.2669
217182_at	4.7516
217184_s_at	4.6207
217185_s_at	6.088
217187_at	6.0317
217189_s_at	6.0068
217190_x_at	5.5914
217191_x_at	8.3384
217192_s_at	5.3225
217193_x_at	6.1971
217196_s_at	9.1314
217197_x_at	6.9102
217198_x_at	4.2842
217199_s_at	4.233
217200_x_at	7.5089
217202_s_at	11.1684
217204_at	4.3901
217205_at	6.5967
217207_s_at	5.7345
217208_s_at	6.0322
217209_at	4.2508
217211_at	7.5796
217212_s_at	4.854
217216_x_at	6.8802
217218_at	2.7975
217219_at	5.6566
217224_at	3.9112
217227_x_at	5.1903
217228_s_at	4.3612
217230_at	4.7166
217231_s_at	7.4689
217232_x_at	9.2347
217234_s_at	6.8076
217235_x_at	4.8145
217236_x_at	4.7271
217239_x_at	5.0756
217240_at	4.9999
217242_at	4.5161
217244_at	4.8717
217247_at	5.6576
217248_s_at	3.6405
217249_x_at	10.5879
217250_s_at	7.8962
217252_at	4.2842
217253_at	4.8339
217255_at	6.0544
217264_s_at	5.5885
217266_at	8.6576
217269_s_at	6.9964
217270_s_at	5.034
217271_at	4.3847
217274_x_at	5.1085
217275_at	5.0019
217277_at	5.1786
217278_x_at	5.4688
217279_x_at	5.5922
217280_x_at	6.8797
217282_at	4.8759
217284_x_at	5.4266
217287_s_at	4.1317
217289_s_at	5.5589
217294_s_at	10.0507
217297_s_at	5.3811
217299_s_at	7.1614
217300_at	4.4245
217304_at	4.9565
217305_s_at	5.7816
217307_at	4.2572
217309_s_at	5.3265
217310_s_at	5.533
217312_s_at	4.0396
217313_at	7.7383
217315_s_at	5.2224
217316_at	5.7102
217317_s_at	9.2291
217318_x_at	6.433
217319_x_at	4.4108
217322_x_at	7.4484
217324_at	5.6244
217325_at	4.7655
217328_at	3.8899
217329_x_at	9.0776
217330_at	5.0807
217331_at	5.0969
217337_at	6.9847
217338_at	3.9707
217341_at	5.5686
217345_at	4.9913
217346_at	7.8421
217347_at	7.882
217348_x_at	3.893
217349_s_at	4.2067
217350_at	4.4178
217352_at	6.0022
217353_at	5.3071
