,ID_REF,VALUE
25348,1553280_at,6.0786
25349,1553281_at,5.523
25350,1553284_s_at,4.0546
25351,1553285_s_at,4.8809
25352,1553288_a_at,6.4105
25353,1553292_s_at,7.933
25354,1553297_a_at,7.7771
25355,1553299_at,3.957
25356,1553300_a_at,4.866
25357,1553303_at,6.5714
25358,1553304_at,5.5599
25359,1553306_at,4.4815
25360,1553313_s_at,4.4559
25361,1553314_a_at,5.4071
25362,1553318_at,5.0465
25363,1553319_at,4.8959
25364,1553321_a_at,6.1582
25365,1553322_s_at,4.5637
25366,1561687_a_at,6.016
25367,1553346_a_at,5.6813
25368,1553347_s_at,5.227
25369,1553348_a_at,4.9484
25370,1553349_at,5.7815
25371,1553350_at,5.463
25372,1553351_at,5.1992
25373,1553352_x_at,5.2748
25374,1553354_a_at,3.7747
25375,1553355_at,4.5968
25376,1553357_at,6.9173
25377,1553364_at,4.7588
25378,1553365_at,4.7387
25379,1553366_s_at,4.9638
25380,1553367_a_at,6.2035
25381,1553371_at,4.6831
25382,1553373_at,5.4327
25383,1553375_at,3.4006
25384,1553386_at,3.7148
25385,1553387_at,6.7053
25386,1553388_at,3.7553
25387,1553389_at,4.9339
25388,1553390_at,4.6594
25389,1553395_a_at,5.801
25390,1553396_a_at,11.2328
25391,1553397_at,6.9563
25392,1553405_a_at,5.0653
25393,1553407_at,5.7182
25394,1553411_s_at,4.9328
25395,1553417_at,5.6372
25396,1553418_a_at,5.3659
25397,1553420_at,5.6406
25398,1553426_at,5.1485
25399,1553428_at,5.5673
25400,1553429_at,4.4031
25401,1553433_at,5.1212
25402,1553436_at,4.3912
25403,1553437_at,6.0487
25404,1553438_at,5.6831
25405,1553439_at,4.0513
25406,1553440_at,6.9047
25407,1553442_a_at,5.2207
25408,1553443_at,4.9524
25409,1553444_a_at,5.0996
25410,1553447_at,4.0043
25411,1553449_at,3.5833
25412,1553452_at,4.4803
25413,1553453_at,6.5017
25414,1553456_at,5.1891
25415,1553458_at,5.0255
25416,1553464_at,6.0485
25417,1553466_at,6.179
25418,1553470_at,2.9034
25419,1553471_at,5.5685
25420,1553479_at,7.7621
25421,1562772_a_at,5.1862
25422,1553485_at,4.8057
25423,1569886_a_at,5.8189
25424,1553488_at,4.2299
25425,1553491_at,4.8651
25426,1553493_a_at,6.4945
25427,1555565_s_at,7.2465
25428,1553502_a_at,5.605
25429,1553505_at,3.8539
25430,1553506_at,4.8686
25431,1553507_a_at,5.4935
25432,1553508_at,4.7886
25433,1553510_s_at,6.6033
25434,1553511_at,5.3384
25435,1553512_at,4.2803
25436,1553513_at,4.139
25437,1553514_a_at,3.9427
25438,1553521_at,5.1552
25439,1561306_s_at,5.5654
25440,1553523_at,3.9541
25441,1553524_at,5.8418
25442,1553527_at,4.0975
25443,1553528_a_at,5.3977
25444,1553529_at,5.1883
25445,1553532_a_at,4.3008
25446,1553535_a_at,6.5242
25447,1553536_at,4.3115
25448,1553539_at,4.3161
25449,1553540_a_at,5.1072
25450,1553541_at,4.6275
25451,1553542_at,4.8889
25452,1553544_at,4.9127
25453,1553555_at,5.2654
25454,1553559_at,4.389
25455,1553561_at,3.626
25456,1553564_at,5.0237
25457,1553565_s_at,5.9868
25458,1553566_at,7.0781
25459,1553568_a_at,4.9849
25460,1553572_a_at,6.505
25461,1553575_at,9.8557
25462,1553582_a_at,4.2592
25463,1553583_a_at,7.2226
25464,1553584_at,4.3726
25465,1553586_at,3.803
25466,1553589_a_at,5.2809
25467,1553590_at,4.5668
25468,1553593_a_at,5.6449
25469,1553594_a_at,8.517
25470,1553600_at,4.6068
25471,1553601_a_at,7.0983
25472,1553602_at,4.661
25473,1553603_s_at,5.537
25474,1553611_s_at,7.3468
25475,1553612_at,6.6773
25476,1553613_s_at,6.0851
25477,1553614_a_at,4.6804
25478,1553623_at,4.1301
25479,1553626_a_at,3.9487
25480,1553630_at,5.3404
25481,1553633_s_at,5.0211
25482,1553634_a_at,4.44
25483,1553637_s_at,4.7987
25484,1553639_a_at,7.607
25485,1553640_at,6.1172
25486,1553641_a_at,4.5557
25487,1553642_at,6.1992
25488,1553644_at,5.7842
25489,1553646_at,5.32
25490,1553647_at,6.2261
25491,1553654_at,4.8186
25492,1553655_at,5.6978
25493,1553656_at,4.4136
25494,1553658_at,5.3796
25495,1553660_at,3.9957
25496,1553663_a_at,4.8027
25497,1553666_at,4.5561
25498,1553668_at,5.6405
25499,1553670_at,4.3743
25500,1553674_at,2.8051
25501,1553675_at,4.6288
25502,1553677_a_at,9.6114
25503,1553678_a_at,6.9684
25504,1553679_s_at,5.6534
25505,1553681_a_at,6.0415
25506,1553682_at,5.0099
25507,1553683_s_at,6.4995
25508,1553684_at,6.4477
25509,1553685_s_at,4.6418
25510,1553686_at,5.7175
25511,1553689_s_at,5.9657
25512,1553690_at,4.193
25513,1553693_s_at,8.2187
25514,1553694_a_at,7.0104
25515,1553696_s_at,6.6922
25516,1553697_at,5.2776
25517,1553698_a_at,5.3502
25518,1553702_at,3.1632
25519,1553705_a_at,10.0477
25520,1553708_at,4.0447
25521,1553710_at,4.3561
25522,1553711_a_at,5.7034
25523,1570253_a_at,5.1054
25524,1553713_a_at,7.0354
25525,1553715_s_at,8.1621
25526,1564053_a_at,4.628
25527,1553718_at,7.9137
25528,1553719_s_at,4.8048
25529,1553720_a_at,9.4517
25530,1553721_at,5.5141
25531,1553722_s_at,5.4409
25532,1563641_a_at,3.5496
25533,1553725_s_at,6.1369
25534,1553728_at,6.8588
25535,1553729_s_at,3.7728
25536,1553730_x_at,6.8642
25537,1563919_a_at,5.38
25538,1553732_s_at,5.1147
25539,1566671_a_at,6.495
25540,1553740_a_at,3.9645
25541,1553743_at,8.3842
25542,1553746_a_at,5.3805
25543,1553747_at,4.2776
25544,1553749_at,5.2796
25545,1553750_a_at,4.0614
25546,1553757_at,4.815
25547,1564028_s_at,6.5853
25548,1553764_a_at,4.2714
25549,1553765_a_at,6.7555
25550,1553768_a_at,5.0455
25551,1553775_at,5.0125
25552,1553778_at,5.2131
25553,1562309_s_at,7.3843
25554,1562386_s_at,5.4473
25555,1553787_at,4.2021
25556,1553789_a_at,4.8889
25557,1553793_a_at,5.6134
25558,1553796_at,4.9665
25559,1553797_a_at,7.5682
25560,1553798_a_at,3.3841
25561,1553801_a_at,4.8234
25562,1553802_a_at,6.8392
25563,1553803_at,7.9296
25564,1553805_at,3.9307
25565,1553809_a_at,6.6636
25566,1553810_a_at,3.3987
25567,1553815_a_at,5.198
25568,1569470_a_at,6.4177
25569,1553821_at,6.1068
25570,1553822_at,4.2636
25571,1553823_a_at,5.0926
25572,1553826_a_at,5.5124
25573,1553828_at,5.83
25574,1553829_at,4.2137
25575,1553831_at,5.86
25576,1553832_at,5.1696
25577,1553835_a_at,4.9134
25578,1553838_at,5.7912
25579,1553840_a_at,4.3144
25580,1553845_x_at,7.0358
25581,1553852_at,3.7173
25582,1564194_a_at,4.7
25583,1553857_at,5.337
25584,1553861_at,5.4237
25585,1553863_at,6.6035
25586,1553864_at,7.8097
25587,1553865_a_at,8.8332
25588,1553868_a_at,5.3537
25589,1553869_at,4.9239
25590,1553871_at,5.8687
25591,1553872_at,4.1832
25592,1553873_at,3.8708
25593,1553881_at,4.8017
25594,1553890_s_at,5.945
25595,1553891_at,4.9769
25596,1553893_at,7.6734
25597,1553895_at,5.4458
25598,1553900_s_at,5.2561
25599,1553901_x_at,5.0493
25600,1553905_at,4.6692
25601,1553906_s_at,7.8455
25602,1553909_x_at,7.7466
25603,1553910_at,5.0578
25604,1553919_at,5.5962
25605,1564439_a_at,4.8186
25606,1553923_at,4.782
25607,1553928_at,3.4083
25608,1553943_at,6.2062
25609,1553945_at,5.7094
25610,1553946_at,4.8601
25611,1553947_at,3.0316
25612,1553952_at,8.5335
25613,1553954_at,6.6289
25614,1553957_at,5.0899
25615,1553960_at,6.9936
25616,1553962_s_at,6.6535
25617,1553968_a_at,6.6511
25618,1553970_s_at,4.7739
25619,1553971_a_at,8.501
25620,1553972_a_at,9.3799
25621,1553973_a_at,5.0756
25622,1553977_a_at,5.2393
25623,1553979_at,8.6266
25624,1553982_a_at,5.2892
25625,1553983_at,4.2822
25626,1553986_at,5.2879
25627,1553987_at,8.5672
25628,1553991_s_at,4.7327
25629,1553992_s_at,6.1188
25630,1553993_s_at,8.7464
25631,1553994_at,5.6634
25632,1553995_a_at,5.256
25633,1554001_at,5.5334
25634,1554003_at,4.9451
25635,1554004_a_at,5.7017
25636,1554010_at,6.219
25637,1554012_at,6.8463
25638,1554014_at,5.2277
25639,1554015_a_at,5.0021
25640,1554017_at,4.7345
25641,1554018_at,6.0034
25642,1554019_s_at,4.7544
25643,1554020_at,4.2486
25644,1554021_a_at,8.799
25645,1554023_s_at,4.7899
25646,1554027_a_at,5.7693
25647,1554029_a_at,4.7339
25648,1554030_at,4.9451
25649,1554034_a_at,4.5955
25650,1554039_at,7.8886
25651,1554041_at,4.7177
25652,1554043_a_at,7.4332
25653,1554044_a_at,5.7194
25654,1554045_at,4.5829
25655,1554050_at,6.6897
25656,1554053_at,5.6548
25657,1554060_s_at,4.2778
25658,1554065_at,4.7632
25659,1554067_at,7.4415
25660,1554068_s_at,4.8706
25661,1554074_s_at,6.1401
25662,1554076_s_at,5.5561
25663,1554077_a_at,7.5587
25664,1554080_at,6.6234
25665,1554082_a_at,6.0081
25666,1554085_at,7.2162
25667,1554091_a_at,5.5272
25668,1554094_at,4.6224
25669,1554095_at,3.5834
25670,1554097_a_at,5.1803
25671,1554098_at,5.4658
25672,1554101_a_at,4.2006
25673,1554102_a_at,4.8633
25674,1554103_at,5.5722
25675,1554105_at,5.6391
25676,1554106_at,6.2004
25677,1554112_a_at,5.5905
25678,1554113_a_at,3.8493
25679,1554115_at,6.1117
25680,1554116_s_at,7.4876
25681,1554122_a_at,5.3726
25682,1554125_a_at,4.1617
25683,1554126_at,6.741
25684,1554127_s_at,4.721
25685,1554132_a_at,6.5388
25686,1554133_at,6.8538
25687,1554142_at,3.5801
25688,1554143_a_at,5.6631
25689,1554145_a_at,7.7188
25690,1554149_at,10.3049
25691,1554151_at,6.3758
25692,1554152_a_at,4.0265
25693,1554153_a_at,6.2477
25694,1554154_at,7.8206
25695,1554155_at,6.3096
25696,1554157_a_at,5.4139
25697,1554158_at,3.1058
25698,1554159_a_at,5.8577
25699,1554170_a_at,6.4047
25700,1554171_at,6.8356
25701,1554172_a_at,5.4457
25702,1554173_at,5.0748
25703,1554175_at,5.5436
25704,1554177_a_at,5.9605
25705,1554178_a_at,9.3036
25706,1554179_s_at,5.8563
25707,1554475_a_at,5.421
25708,1554181_at,7.2421
25709,1554183_s_at,7.4061
25710,1554185_at,5.8254
25711,1554187_at,3.6527
25712,1554192_s_at,6.3231
25713,1554193_s_at,5.1769
25714,1554203_at,4.1516
25715,1554208_at,7.3802
25716,1554213_at,6.6317
25717,1554214_at,3.0288
25718,1554217_a_at,4.4111
25719,1554219_at,3.5172
25720,1554220_a_at,4.0133
25721,1554222_at,6.3399
25722,1554225_a_at,4.1164
25723,1554228_a_at,4.1869
25724,1554229_at,6.0308
25725,1554232_a_at,4.4466
25726,1554237_at,3.5915
25727,1554239_s_at,6.9014
25728,1554240_a_at,5.7489
25729,1554241_at,9.3525
25730,1554245_x_at,6.5227
25731,1554246_at,3.6185
25732,1554248_at,5.9028
25733,1554249_a_at,6.2263
25734,1554250_s_at,6.0443
25735,1554251_at,5.9778
25736,1554253_a_at,4.6309
25737,1554256_a_at,5.2034
25738,1554258_a_at,4.3411
25739,1554260_a_at,6.2871
25740,1554262_s_at,6.3433
25741,1554266_at,4.9618
25742,1554268_at,4.5356
25743,1554271_a_at,4.369
25744,1554274_a_at,6.8219
25745,1554283_at,4.7996
25746,1554285_at,5.3435
25747,1554286_at,4.63
25748,1554287_at,6.0824
25749,1554290_at,4.5049
25750,1554291_at,4.2957
25751,1554292_a_at,2.814
25752,1554293_at,2.8764
25753,1554295_x_at,4.0076
25754,1554299_at,5.3171
25755,1554300_a_at,3.7673
25756,1554302_s_at,5.0017
25757,1554305_at,5.3719
25758,1554306_at,4.7483
25759,1554308_s_at,6.5134
25760,1554310_a_at,4.2155
25761,1554312_at,6.3238
25762,1554316_at,4.8087
25763,1554317_s_at,5.5421
25764,1554318_at,4.9601
25765,1554321_a_at,6.7258
25766,1554322_a_at,5.6509
25767,1554324_s_at,5.806
25768,1554332_a_at,6.0742
25769,1554333_at,5.1792
25770,1554339_a_at,3.413
25771,1554341_a_at,3.6133
25772,1554343_a_at,4.0242
25773,1554344_s_at,6.5982
25774,1554345_a_at,5.3104
25775,1554346_at,5.2665
25776,1554348_s_at,4.6567
25777,1554352_s_at,6.3348
25778,1554355_a_at,5.3677
25779,1554360_at,5.3703
25780,1554367_at,7.171
25781,1554372_at,5.1676
25782,1554374_at,4.4886
25783,1554376_s_at,4.3879
25784,1554377_a_at,6.4488
25785,1554378_a_at,4.0623
25786,1554379_a_at,6.8327
25787,1554382_at,5.2115
25788,1554383_a_at,3.9622
25789,1554384_at,4.6802
25790,1554385_a_at,7.6776
25791,1554386_at,4.7783
25792,1554388_at,6.3892
25793,1554390_s_at,6.9403
25794,1554396_at,6.0766
25795,1554397_s_at,4.3534
25796,1554398_at,5.554
25797,1554400_at,6.0787
25798,1554410_a_at,6.9148
25799,1554411_at,6.173
25800,1554415_at,5.3318
25801,1554417_s_at,5.5699
25802,1554418_s_at,5.1686
25803,1554420_at,5.0082
25804,1554980_a_at,5.8858
25805,1554423_a_at,8.2611
25806,1554424_at,4.9394
25807,1554428_s_at,6.8554
25808,1554429_a_at,8.3165
25809,1554430_at,6.2425
25810,1554432_x_at,6.5424
25811,1554433_a_at,7.3998
25812,1554436_a_at,5.3866
25813,1554438_at,4.4731
25814,1554441_a_at,6.1308
25815,1554442_at,7.5588
25816,1554443_s_at,5.4614
25817,1554444_s_at,5.5223
25818,1554447_at,7.4168
25819,1554449_at,4.1992
25820,1554450_s_at,5.2572
25821,1554451_s_at,4.4876
25822,1554452_a_at,6.6131
25823,1554453_at,4.1413
25824,1554455_at,7.7278
25825,1554456_a_at,5.969
25826,1554462_a_at,7.4749
25827,1554464_a_at,5.0089
25828,1554465_s_at,5.6276
25829,1554466_a_at,6.0361
25830,1554468_s_at,3.2706
25831,1554469_at,4.7911
25832,1554470_s_at,6.1797
25833,1554471_a_at,7.0208
25834,1554472_a_at,8.4178
25835,1554473_at,5.3615
25836,1554474_a_at,7.1707
25837,1554476_x_at,4.0817
25838,1554478_a_at,4.4752
25839,1554479_a_at,6.4242
25840,1554481_a_at,3.9778
25841,1554483_at,6.4071
25842,1554489_a_at,4.697
25843,1554494_at,4.413
25844,1554495_s_at,4.6106
25845,1554499_s_at,4.3523
25846,1554501_at,6.4642
25847,1554506_x_at,4.3845
25848,1554507_at,6.3986
25849,1554513_s_at,4.7187
25850,1554516_at,6.0514
25851,1554517_x_at,6.5863
25852,1554518_at,5.0081
25853,1554520_at,5.2007
25854,1554523_a_at,5.4922
25855,1554528_at,4.2574
25856,1554530_at,5.911
25857,1554531_at,8.0551
25858,1554534_at,4.7238
25859,1554537_at,5.2908
25860,1554538_at,6.4852
25861,1554539_a_at,5.1219
25862,1554541_a_at,3.9666
25863,1554542_at,7.1482
25864,1554543_at,4.9297
25865,1554544_a_at,6.9835
25866,1554545_at,5.4229
25867,1554549_a_at,5.8601
25868,1554553_s_at,6.5635
25869,1554555_a_at,6.8578
25870,1554558_at,5.3363
25871,1554559_at,5.2399
25872,1554566_at,6.8841
25873,1554569_a_at,7.5396
25874,1554571_at,3.715
25875,1554572_a_at,6.1516
25876,1554574_a_at,8.8525
25877,1554576_a_at,5.0783
25878,1554578_at,5.9516
25879,1554580_a_at,5.908
25880,1554591_at,4.5062
25881,1554592_a_at,6.6521
25882,1554593_s_at,7.2291
25883,1554595_at,7.5217
25884,1554597_at,6.8223
25885,1554599_x_at,6.9023
25886,1554600_s_at,6.433
25887,1554601_at,6.6663
25888,1554604_at,5.1913
25889,1555294_a_at,6.6588
25890,1554606_at,4.2354
25891,1554607_at,5.0048
25892,1554613_a_at,5.5975
25893,1554614_a_at,5.1264
25894,1554616_at,6.0491
25895,1554618_at,5.1369
25896,1554619_at,3.3245
25897,1554625_at,4.807
25898,1554627_a_at,6.902
25899,1554628_at,5.9021
25900,1554631_at,5.2629
25901,1554633_a_at,6.2118
25902,1554634_at,4.7089
25903,1554635_a_at,6.4087
25904,1554636_at,7.0053
25905,1554637_a_at,5.0155
25906,1554638_at,5.7115
25907,1554641_a_at,5.0554
25908,1554643_at,6.5198
25909,1554646_at,6.2105
25910,1554648_a_at,5.3986
25911,1554649_at,7.3424
25912,1554652_s_at,4.0536
25913,1554655_a_at,8.1535
25914,1554657_a_at,5.9243
25915,1554659_at,4.8858
25916,1554660_a_at,3.8384
25917,1554661_s_at,4.457
25918,1554664_at,4.4108
25919,1554665_at,5.7226
25920,1554667_s_at,7.3114
25921,1554670_at,5.8083
25922,1554671_a_at,7.0285
25923,1554675_a_at,5.9303
25924,1554676_at,3.7492
25925,1554677_s_at,5.116
25926,1554679_a_at,6.2772
25927,1554692_at,6.4428
25928,1554699_at,4.169
25929,1554701_a_at,7.8383
25930,1554702_at,6.8086
25931,1554703_at,6.9074
25932,1554706_at,5.6843
25933,1554708_s_at,5.3832
25934,1554716_s_at,2.7907
25935,1554717_a_at,5.2942
25936,1554719_at,5.2077
25937,1554721_a_at,7.7927
25938,1554726_at,4.8398
25939,1554730_at,6.4067
25940,1554732_at,5.4485
25941,1554740_a_at,4.6852
25942,1554741_s_at,6.5966
25943,1554743_x_at,3.7166
25944,1554745_at,4.1749
25945,1554747_a_at,8.1174
25946,1554749_s_at,4.7797
25947,1554757_a_at,4.7423
25948,1554758_a_at,4.9252
25949,1554762_a_at,8.8031
25950,1554763_at,4.5257
25951,1554768_a_at,6.5636
25952,1554769_at,5.8815
25953,1554770_x_at,6.142
25954,1554771_at,7.7806
25955,1554772_at,4.7997
25956,1554773_at,4.1721
25957,1554774_at,3.9205
25958,1554777_at,4.0329
25959,1554780_a_at,7.4969
25960,1554784_at,8.5372
25961,1554786_at,6.4483
25962,1554789_a_at,8.9973
25963,1554790_at,4.8957
25964,1554791_a_at,5.3686
25965,1554794_a_at,4.5363
25966,1554796_at,5.0296
25967,1554797_at,5.7278
25968,1554800_at,4.5232
25969,1554803_s_at,5.461
25970,1554805_at,5.0319
25971,1554806_a_at,7.4951
25972,1554807_a_at,6.9097
25973,1554809_at,5.5259
25974,1554810_at,3.6154
25975,1554812_at,5.29
25976,1554813_at,3.7041
25977,1554818_s_at,4.3471
25978,1554821_a_at,4.9877
25979,1554824_at,5.3077
25980,1554827_a_at,4.9192
25981,1558560_s_at,4.835
25982,1554834_a_at,3.6842
25983,1554835_a_at,4.5593
25984,1554837_a_at,5.3078
25985,1554839_at,7.4431
25986,1554840_at,5.4301
25987,1554841_at,4.863
25988,1554842_at,4.1328
25989,1554844_at,5.0241
25990,1554846_at,4.5089
25991,1554849_at,4.4414
25992,1554850_at,5.1528
25993,1554852_a_at,6.4047
25994,1554857_at,4.5534
25995,1554860_at,6.6895
25996,1554863_s_at,9.4153
25997,1554864_a_at,4.6252
25998,1554866_at,5.9463
25999,1554867_a_at,4.4125
26000,1554869_at,6.2426
26001,1554872_a_at,5.5533
26002,1554873_at,4.0421
26003,1554878_a_at,4.7608
26004,1554880_at,5.6828
26005,1554883_a_at,4.299
26006,1554886_a_at,5.5929
26007,1555716_a_at,5.464
26008,1554889_at,4.3206
26009,1554890_a_at,5.2192
26010,1554894_a_at,5.7751
26011,1554897_s_at,2.9106
26012,1554899_s_at,3.7173
26013,1554406_a_at,4.7143
26014,1554903_at,4.4873
26015,1554905_x_at,4.6566
26016,1554906_a_at,5.2797
26017,1554907_a_at,6.215
26018,1554908_at,6.0487
26019,1554909_at,4.6545
26020,1554911_at,4.5248
26021,1554915_a_at,5.8052
26022,1554921_a_at,3.8028
26023,1554922_at,3.7476
26024,1554933_at,4.7785
26025,1554937_x_at,6.581
26026,1554938_a_at,5.8466
26027,1554942_a_at,5.8209
26028,1554943_at,6.4253
26029,1554946_at,4.371
26030,1554948_at,5.3657
26031,1554949_at,4.4303
26032,1554954_at,4.59
26033,1554957_at,4.7671
26034,1554958_at,4.0506
26035,1554962_a_at,5.8108
26036,1554966_a_at,4.5432
26037,1554970_at,4.5632
26038,1554971_at,4.7228
26039,1554972_at,3.1871
26040,1554973_a_at,4.8167
26041,1554977_at,5.6449
26042,1554978_at,4.9578
26043,1554984_a_at,4.5714
26044,1554985_at,5.0903
26045,1554986_a_at,4.7831
26046,1554987_at,5.3205
26047,1554992_at,5.1808
26048,1554997_a_at,4.6327
26049,1554999_at,3.1851
26050,1555002_at,5.3618
26051,1555007_s_at,5.3504
26052,1555009_a_at,5.1676
26053,1555011_at,4.9889
26054,1555016_at,4.9576
26055,1555313_a_at,4.8118
26056,1555019_at,6.0177
26057,1555021_a_at,4.6725
26058,1555024_at,6.515
26059,1555032_at,5.1501
26060,1555037_a_at,7.8454
26061,1555039_a_at,4.5097
26062,1555042_at,4.029
26063,1555051_at,4.3269
26064,1555052_a_at,4.8196
26065,1555053_at,5.7421
26066,1555055_at,4.2402
26067,1555056_at,6.7523
26068,1555057_at,5.379
26069,1555058_a_at,8.2321
26070,1555059_at,3.9686
26071,1555062_s_at,6.774
26072,1555063_at,6.3503
26073,1555065_x_at,6.1928
26074,1555416_a_at,5.2442
26075,1555074_a_at,5.6176
26076,1555076_at,4.5242
26077,1555078_at,7.1255
26078,1555082_a_at,6.1744
26079,1555083_at,6.4904
26080,1555084_at,6.1705
26081,1555085_at,5.3104
26082,1555086_at,7.2894
26083,1555088_x_at,7.4869
26084,1555090_x_at,3.4649
26085,1555091_at,3.7031
26086,1555092_at,6.7642
26087,1555098_a_at,5.773
26088,1555099_at,5.9722
26089,1555100_at,4.0586
26090,1555105_a_at,4.9481
26091,1555106_a_at,3.5132
26092,1555107_a_at,4.9081
26093,1555108_at,5.3529
26094,1555117_at,5.4045
26095,1555118_at,4.8191
26096,1555122_at,5.5999
26097,1555123_at,6.8915
26098,1555124_at,3.7211
26099,1555125_at,5.0053
26100,1555129_at,3.6087
26101,1555131_a_at,6.0432
26102,1555136_at,3.2191
26103,1555137_a_at,5.4047
26104,1555139_a_at,6.9514
26105,1555140_a_at,5.8065
26106,1555145_at,5.5482
26107,1555148_a_at,5.4713
26108,1555151_s_at,4.2513
26109,1555153_s_at,4.7766
26110,1555154_a_at,7.4423
26111,1555155_at,6.3585
26112,1555157_at,5.7369
26113,1555159_at,4.9326
26114,1555162_at,4.0267
26115,1555163_at,5.5557
26116,1555164_at,5.7179
26117,1555167_s_at,3.1598
26118,1555171_at,3.2705
26119,1555702_a_at,6.5907
26120,1555175_a_at,5.1638
26121,1555176_at,3.8195
26122,1555181_a_at,6.5765
26123,1555183_at,4.3231
26124,1555185_x_at,3.3497
26125,1555186_at,5.7293
26126,1555187_at,4.9618
26127,1555188_at,5.116
26128,1555189_a_at,5.4518
26129,1555191_a_at,4.4627
26130,1555192_at,6.6765
26131,1555193_a_at,5.6666
26132,1555194_at,4.5505
26133,1555197_a_at,6.295
26134,1555198_x_at,5.3771
26135,1555202_a_at,3.5565
26136,1555205_at,7.1929
26137,1555206_at,5.0704
26138,1558612_a_at,4.2452
26139,1555209_at,4.3584
26140,1555212_at,6.4518
26141,1555215_a_at,6.4258
26142,1555216_a_at,5.6369
26143,1555219_at,5.2742
26144,1555222_a_at,5.5472
26145,1555230_a_at,4.1274
26146,1555233_at,5.7302
26147,1555234_a_at,4.7503
26148,1555237_at,6.4184
26149,1555238_at,7.4088
26150,1555241_at,5.0542
26151,1555243_x_at,6.0357
26152,1555246_a_at,7.2251
26153,1555247_a_at,4.3055
26154,1555250_a_at,9.1482
26155,1555251_a_at,5.0935
26156,1555252_a_at,6.3764
26157,1555255_a_at,5.9567
26158,1555256_at,4.3634
26159,1555261_at,5.7265
26160,1555262_a_at,5.3344
26161,1555266_a_at,5.8718
26162,1555267_at,6.8742
26163,1555268_a_at,9.4042
26164,1555269_a_at,4.3429
26165,1555274_a_at,5.7789
26166,1555275_a_at,3.3648
26167,1555277_a_at,4.3421
26168,1555282_a_at,5.549
26169,1555284_at,5.0077
26170,1555289_at,6.3703
26171,1555291_at,5.7472
26172,1555292_at,5.9418
26173,1555300_a_at,4.2859
26174,1555299_s_at,4.0524
26175,1555301_a_at,4.0162
26176,1555303_at,6.8723
26177,1555304_a_at,6.9726
26178,1555306_a_at,6.2539
26179,1555308_at,4.3801
26180,1555316_a_at,3.3721
26181,1555318_at,5.7143
26182,1555319_at,5.115
26183,1555321_at,4.2556
26184,1555322_at,5.2949
26185,1555324_at,5.4262
26186,1555325_s_at,4.2487
26187,1555326_a_at,4.6175
26188,1555330_at,4.7779
26189,1555332_at,3.263
26190,1555334_s_at,5.1126
26191,1555336_a_at,5.3158
26192,1555337_a_at,4.5848
26193,1555347_at,4.8717
26194,1555348_at,6.4485
26195,1555349_a_at,4.2909
26196,1555351_s_at,4.6286
26197,1555352_at,4.8863
26198,1555355_a_at,3.9695
26199,1555358_a_at,4.5178
26200,1555359_at,4.2753
26201,1555360_a_at,6.6172
26202,1564511_a_at,5.1313
26203,1555363_s_at,6.9119
26204,1555365_x_at,4.9681
26205,1555370_a_at,10.923
26206,1555372_at,5.536
26207,1555373_at,6.4965
26208,1555377_at,6.0328
26209,1555379_at,4.1687
26210,1555380_at,5.4293
26211,1555384_a_at,5.3442
26212,1555385_at,7.7456
26213,1555387_at,4.4678
26214,1555390_at,4.1333
26215,1555391_a_at,3.2255
26216,1555395_at,4.6875
26217,1555397_at,3.5252
26218,1555399_a_at,5.0471
26219,1555400_at,5.7933
26220,1555401_at,4.4584
26221,1555403_a_at,4.4378
26222,1555407_s_at,3.7193
26223,1555408_at,4.8022
26224,1555411_a_at,7.1515
26225,1555419_a_at,7.7073
26226,1555420_a_at,5.9119
26227,1555426_a_at,5.0257
26228,1555427_s_at,5.5482
26229,1555434_a_at,6.0591
26230,1555435_at,6.1179
26231,1555436_a_at,5.0032
26232,1555439_at,5.8094
26233,1555441_at,4.5105
26234,1555443_at,4.6348
26235,1555444_a_at,4.0677
26236,1555446_s_at,6.0679
26237,1555447_at,5.77
26238,1555450_a_at,4.9106
26239,1555452_at,7.7772
26240,1555460_a_at,4.9576
26241,1555462_at,4.7396
26242,1555464_at,4.9322
26243,1555467_a_at,6.0076
26244,1555469_a_at,7.1295
26245,1555470_a_at,7.0032
26246,1555474_at,6.4912
26247,1555476_at,4.6495
26248,1555478_at,5.3092
26249,1561853_a_at,3.7645
26250,1555480_a_at,4.4239
26251,1555483_x_at,4.0574
26252,1555485_s_at,6.3589
26253,1555486_a_at,6.4682
26254,1555490_s_at,6.3448
26255,1555497_a_at,6.6585
26256,1555500_s_at,4.663
26257,1555501_s_at,6.5843
26258,1555503_a_at,5.4798
26259,1555505_a_at,3.6653
26260,1555514_a_at,7.341
26261,1555516_at,4.0894
26262,1555519_at,4.7266
26263,1555520_at,5.6903
26264,1555523_a_at,4.6292
26265,1555526_a_at,4.8399
26266,1555529_at,7.0079
26267,1555542_at,6.6712
26268,1555543_a_at,5.2962
26269,1555544_a_at,5.6584
26270,1555547_at,5.0747
26271,1555548_at,5.7393
26272,1555550_at,4.4927
26273,1555554_at,4.5566
26274,1555561_a_at,4.8578
26275,1555562_a_at,4.4277
26276,1555569_a_at,3.987
26277,1555573_at,5.2695
26278,1555578_at,4.5344
26279,1555590_a_at,5.4894
26280,1555668_a_at,5.3008
26281,1555594_a_at,5.3359
26282,1555595_at,3.7075
26283,1555602_a_at,8.6391
26284,1555605_x_at,5.9151
26285,1555606_a_at,6.2545
